FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW1Forecast,GW2Forecast,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Collin,Quaner,FWD,HUD,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,Crystal Palace,Newcastle,Southampton,West Ham,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Ramsey,MID,ARS,7000000,0,56,1.01270807821474e-25,1.4467258260210497e-32,8e-06,0,0,3,20,0,0,0,1,0,0,0,0,0,56,0,0,0,0,3,0,4,0,4,0.9,0,0,0,0,0,1236,0,0,0,240,Leicester,Stoke,Liverpool,Bournemouth,Chelsea,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.3
Darren,Randolph,GLK,WHU,4500000,0,69,1.81578947368421,4.03508771929825e-07,1.53333333333333e-05,0,0,1,39,0,64,0,0,0,0,0,0,0,69,0,0,0,0,5,0,4,0,0,0.0,0,0,0,1,0,1980,0,0,0,370,Man Utd,Southampton,Newcastle,Huddersfield,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.7
Angel,Rangel,DEF,SWA,4000000,0,26,1.8807435738273697e-27,4.7018589345684205e-34,6.5000000000000004e-06,0,0,1,24,0,0,0,1,0,0,0,0,0,26,0,0,0,0,1,0,1,0,0,21.8,0,0,0,0,0,831,0,0,0,190,Southampton,Man Utd,Crystal Palace,Newcastle,Tottenham,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
Marcus,Rashford,FWD,MUN,7500000,0,76,2.0,2.66666666666667e-07,1.0133333333333301e-05,0,0,3,15,0,0,0,5,0,0,0,0,0,76,0,0,0,0,2,0,7,0,3,5.4,0,0,0,0,0,1712,0,0,0,287,West Ham,Swansea,Leicester,Stoke,Everton,1.7,1.6,1.7,1.5,1.2,1.3,1.8,1.1,2.5,1.7,1.0,2.8,2.8,1.5,1.1,1.9,1.7,1.5,1.3,2.0,1.7,1.0,1.9,1.6,1.3,2.8,2.5,1.3,1.4,1.5,1.3,2.0,1.5,1.9,1.3,1.5,2.5,1.9,145.5
Nathan,Redmond,MID,SOU,6500000,0,126,3.31578947368421,5.10121457489879e-07,1.93846153846154e-05,0,0,2,40,0,0,0,7,0,0,0,0,0,126,0,0,0,0,13,0,12,0,1,9.1,0,0,0,0,0,2898,0,0,1,483,Swansea,West Ham,Huddersfield,Watford,Crystal Palace,3.4,2.7,4.1,3.9,2.6,3.0,2.9,4.7,3.3,4.1,3.8,2.2,3.3,2.1,3.0,2.5,3.5,2.4,4.7,1.9,2.3,3.3,3.3,2.5,4.7,2.7,2.8,3.1,3.6,4.1,2.7,2.1,1.9,3.1,2.9,3.6,2.7,2.7,243.8
Winston,Reid,DEF,WHU,5000000,0,102,2.6842105263157903,5.368421052631579e-07,2.0399999999999998e-05,0,0,8,48,0,0,0,2,0,0,0,0,0,102,0,0,0,0,16,0,9,0,3,1.9,0,0,0,0,0,2587,0,0,1,622,Man Utd,Southampton,Newcastle,Huddersfield,West Brom,1.9,2.8,3.3,3.8,2.2,2.5,3.0,2.4,3.8,2.8,2.3,1.9,2.1,3.3,2.2,2.7,3.2,2.8,3.8,1.3,2.0,2.7,3.3,1.8,3.3,3.3,2.5,1.8,2.5,3.0,2.5,3.3,2.2,3.3,2.6,2.7,1.6,3.8,104.0
,Richarlison,MID,WAT,6000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Liverpool,Bournemouth,Brighton,Southampton,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jairo,Riedewald,DEF,CRY,5000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,Huddersfield,Liverpool,Swansea,Burnley,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt,Ritchie,MID,NEW,6000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,0,Tottenham,Huddersfield,West Ham,Swansea,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew,Robertson,DEF,LIV,5000000,0,73,1.92105263157895,3.84210526315789e-07,1.4599999999999999e-05,0,0,5,59,0,0,0,1,0,0,0,0,0,73,0,0,0,0,4,0,5,0,2,1.8,0,0,0,0,0,2736,0,0,0,488,Watford,Crystal Palace,Arsenal,Man City,Burnley,1.1,2.1,2.0,1.3,1.8,1.0,2.4,1.4,1.2,2.7,1.7,2.0,1.6,1.7,2.4,2.5,1.6,1.0,1.6,1.9,1.2,1.4,1.6,1.5,2.4,1.5,1.7,2.1,2.7,1.1,1.4,1.7,2.2,1.0,1.3,2.0,1.3,2.7,95.6
Paul,Robinson,GLK,BUR,4500000,0,5,0.131578947368421,2.92397660818713e-08,1.11111111111111e-06,0,0,0,7,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,270,0,0,0,45,Chelsea,West Brom,Tottenham,Crystal Palace,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6
Joel,Robles,GLK,EVE,4500000,0,89,6.437929925793679e-27,1.43065109462082e-33,1.97777777777778e-05,0,0,2,20,0,54,0,0,0,0,0,0,0,89,0,0,0,0,5,0,10,0,1,0.3,0,0,0,0,0,1737,0,0,0,407,Stoke,Man City,Chelsea,Tottenham,Man Utd,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.9
Hal,Robson-Kanu,FWD,WBA,5000000,0,52,3.7614871476547395e-27,7.52297429530947e-34,1.04e-05,0,0,3,13,0,0,0,3,0,0,0,0,0,52,0,0,0,0,3,0,1,0,2,0.9,0,0,0,0,0,701,0,0,0,144,Bournemouth,Burnley,Stoke,Brighton,West Ham,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.8
Jay,Rodriguez,FWD,WBA,6000000,0,73,1.92105263157895,3.20175438596491e-07,1.2166666666666699e-05,0,0,0,15,0,0,0,5,0,0,0,0,0,73,0,0,0,0,8,0,3,0,2,3.1,0,0,0,0,0,893,0,0,0,170,Bournemouth,Burnley,Stoke,Brighton,West Ham,1.6,1.5,1.8,2.4,1.6,1.0,1.8,1.2,1.3,1.8,2.4,1.2,1.2,2.7,1.7,1.5,1.1,1.4,1.4,1.2,1.4,1.3,2.7,1.0,1.4,1.6,1.0,2.7,1.4,1.6,1.2,1.8,1.8,1.0,1.4,2.4,1.6,1.3,89.4
Marcos,Rojo,DEF,MUN,5500000,0,77,2.02631578947368,3.6842105263157896e-07,1.4000000000000001e-05,0,0,5,13,0,0,0,1,0,0,0,0,0,77,0,0,0,0,7,0,8,0,0,0.1,0,0,0,0,0,1663,0,0,0,394,West Ham,Swansea,Leicester,Stoke,Everton,0.0,0.0,0.0,0.0,0.0,1.8,2.2,1.1,2.5,1.6,1.4,2.9,2.9,1.2,1.7,1.8,1.1,1.4,1.0,2.0,2.2,2.3,2.2,1.6,1.3,2.9,2.5,1.8,1.8,1.5,1.8,2.0,1.4,1.8,1.0,2.1,2.5,1.6,66.5
Sergio,Romero,GLK,MUN,5000000,0,23,1.6637346999242098e-27,3.32746939984842e-34,4.6e-06,0,0,0,0,0,10,0,0,0,0,0,0,0,23,0,0,0,0,3,0,2,0,0,0.2,0,0,0,1,0,180,0,0,0,80,West Ham,Swansea,Leicester,Stoke,Everton,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7
Salomon,Rondon,FWD,WBA,6500000,0,118,3.1052631578947403,4.77732793522267e-07,1.81538461538462e-05,0,0,2,44,0,0,0,8,0,0,0,0,0,118,0,0,0,0,10,0,6,0,3,2.2,0,0,0,0,0,2892,0,0,0,287,Bournemouth,Burnley,Stoke,Brighton,West Ham,3.3,3.1,3.7,3.9,3.4,2.3,3.6,2.6,2.7,3.6,3.9,2.7,2.7,4.4,3.5,3.1,2.4,2.9,3.1,2.6,3.0,2.7,4.4,2.0,3.0,3.4,2.1,4.4,3.0,3.3,2.7,3.7,3.7,2.3,3.0,3.9,3.3,2.8,227.8
Wayne,Rooney,FWD,EVE,7500000,0,76,2.0,2.66666666666667e-07,1.0133333333333301e-05,0,0,8,16,0,0,0,5,0,0,0,0,0,76,0,0,0,0,9,0,6,0,5,15.6,0,0,0,0,0,1540,0,0,0,322,Stoke,Man City,Chelsea,Tottenham,Man Utd,1.9,1.5,1.0,1.7,1.1,1.7,2.0,2.5,0.0,1.3,1.9,1.4,1.3,1.7,2.8,1.1,2.5,2.0,1.3,1.5,1.3,1.5,1.3,1.9,1.7,1.1,1.8,1.5,1.6,2.8,1.5,1.9,1.5,1.6,2.8,2.5,1.7,1.3,160.2
Danny,Rose,DEF,TOT,6500000,0,84,2.21052631578947,3.4008097165991896e-07,1.29230769230769e-05,0,0,8,11,0,0,0,2,0,0,0,0,0,84,0,0,0,0,6,0,8,0,3,0.5,0,0,0,0,0,1530,0,0,0,357,Newcastle,Chelsea,Burnley,Everton,Swansea,0.0,2.0,2.2,2.6,2.3,2.1,2.7,1.3,1.7,1.4,2.5,2.0,2.0,1.2,1.4,2.5,3.1,1.6,1.8,2.5,2.5,1.9,3.0,2.1,1.8,1.3,2.4,2.1,3.1,1.1,3.1,1.6,2.1,2.0,2.7,1.8,1.6,1.5,99.6
Liam,Rosenior,DEF,BHA,4000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,Man City,Leicester,Watford,West Brom,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wayne,Routledge,MID,SWA,5500000,0,74,1.9473684210526299,3.5406698564593294e-07,1.34545454545455e-05,0,0,1,42,0,0,0,3,0,0,0,0,0,74,0,0,0,0,2,0,5,0,2,0.1,0,0,0,0,0,1917,0,0,0,228,Southampton,Man Utd,Crystal Palace,Newcastle,Tottenham,1.1,1.2,1.1,2.8,1.0,1.8,1.0,2.8,1.6,1.0,2.8,1.3,1.6,1.0,1.2,1.4,1.1,1.1,1.4,1.0,1.4,1.0,2.4,1.2,1.0,1.2,1.7,2.4,1.1,2.4,1.4,1.0,1.1,1.4,1.0,1.3,1.3,1.6,105.5
Antonio,Rudiger,DEF,CHE,6000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,Burnley,Tottenham,Everton,Leicester,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mathew,Ryan,GLK,BHA,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,Man City,Leicester,Watford,West Brom,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diafra,Sakho,FWD,WHU,5500000,0,12,4.34017747806316e-27,7.89123177829665e-34,2.1818181818181803e-06,0,0,0,4,0,0,0,1,0,0,0,0,0,12,0,0,0,0,2,0,0,0,0,0.1,0,0,0,0,0,181,0,0,0,32,Man Utd,Southampton,Newcastle,Huddersfield,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7
Mamadou,Sakho,DEF,LIV,5000000,0,35,3.1647127444210496e-25,6.329425488842099e-32,7.000000000000001e-06,0,0,0,6,0,0,0,0,0,0,0,0,0,35,0,0,0,0,6,0,4,0,0,0.1,0,0,0,0,0,686,0,0,0,155,Watford,Crystal Palace,Arsenal,Man City,Burnley,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2
Bakary,Sako,MID,CRY,5000000,0,7,2.53177019553684e-27,5.06354039107368e-34,1.4e-06,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,142,0,0,0,29,Huddersfield,Liverpool,Swansea,Burnley,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7
Mohamed,Salah,MID,LIV,9000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4,0,0,0,0,0,0,0,0,0,0,Watford,Crystal Palace,Arsenal,Man City,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexis,Sanchez,MID,ARS,12000000,0,264,6.94736842105263,5.789473684210529e-07,2.2e-05,0,0,6,41,0,0,0,24,0,0,0,0,0,264,0,0,1,0,32,0,13,0,11,3.4,0,0,0,0,0,3217,0,0,0,834,Leicester,Stoke,Liverpool,Bournemouth,Chelsea,0.0,8.6,7.0,9.9,7.6,9.4,9.9,8.6,0.0,9.6,6.9,7.8,8.6,9.9,8.7,8.1,6.8,9.9,8.4,8.1,8.1,9.0,8.6,9.4,8.3,9.4,6.4,8.3,8.6,9.9,8.5,9.9,9.4,8.6,8.2,7.4,9.9,8.6,453.4
,Sandro,FWD,EVE,7500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,Stoke,Man City,Chelsea,Tottenham,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leroy,Sane,MID,MCI,8500000,0,105,7.59531058661052e-27,8.93565951365944e-34,1.2352941176470599e-05,0,0,4,15,0,0,0,5,0,0,0,0,0,105,0,0,0,0,8,0,9,0,7,5.5,0,0,0,0,0,1781,0,0,0,343,Brighton,Everton,Bournemouth,Liverpool,Watford,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.7
Sean,Scannell,MID,HUD,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,Crystal Palace,Newcastle,Southampton,West Ham,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christopher,Schindler,DEF,HUD,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,Crystal Palace,Newcastle,Southampton,West Ham,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeffrey,Schlupp,DEF,CRY,5000000,0,47,3.39980569114947e-27,6.79961138229895e-34,9.4e-06,0,0,0,17,0,0,0,0,0,0,0,0,0,47,0,0,0,0,4,0,3,0,2,0.4,0,0,0,0,0,1139,0,0,0,237,Huddersfield,Liverpool,Swansea,Burnley,Southampton,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.1
Kasper,Schmeichel,GLK,LEI,5000000,0,109,2.86842105263158,5.73684210526316e-07,2.18e-05,0,0,1,47,0,113,0,0,0,0,0,0,0,109,0,0,0,0,10,0,8,0,0,2.6,0,0,0,0,0,2666,0,0,0,585,Arsenal,Brighton,Man Utd,Chelsea,Huddersfield,2.9,4.1,2.2,3.0,3.6,2.6,1.5,3.0,2.8,4.1,3.1,3.0,3.1,2.8,3.3,3.6,3.1,3.6,2.7,2.2,2.0,4.1,2.4,2.7,3.6,3.3,2.4,3.6,2.0,2.4,3.5,3.6,4.1,2.7,3.6,3.1,3.7,2.2,75.8
Morgan,Schneiderlin,MID,EVE,5000000,0,37,2.67644277813895e-27,5.352885556277901e-34,7.400000000000001e-06,0,0,2,14,0,0,0,1,0,0,0,0,0,37,0,0,0,0,1,0,5,0,0,1.1,0,0,0,0,0,1073,0,0,0,214,Stoke,Man City,Chelsea,Tottenham,Man Utd,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
Xherdan,Shaqiri,MID,STK,6000000,0,80,2.1052631578947403,3.50877192982456e-07,1.3333333333333301e-05,0,0,2,21,0,0,0,4,0,0,0,0,0,80,0,0,0,0,8,0,8,0,2,3.7,0,0,0,0,0,1699,0,0,0,275,Everton,Arsenal,West Brom,Man Utd,Newcastle,1.3,1.1,1.3,1.4,2.6,1.5,1.6,1.1,1.8,1.6,1.8,2.6,1.3,1.3,1.7,1.1,1.5,1.3,1.6,2.6,1.1,3.0,1.1,3.0,2.0,1.4,3.0,1.4,1.3,1.3,1.6,1.1,1.2,1.1,1.9,1.1,1.6,1.3,141.6
Luke,Shaw,DEF,MUN,5000000,0,45,1.0172290964210499e-23,2.03445819284211e-30,9e-06,0,0,1,6,0,0,0,0,0,0,0,0,0,45,0,0,0,0,4,0,4,0,3,0.1,0,0,0,0,0,688,0,0,0,202,West Ham,Swansea,Leicester,Stoke,Everton,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5
Ryan,Shawcross,DEF,STK,5000000,0,94,2.47368421052632,4.947368421052629e-07,1.88e-05,0,0,6,53,0,0,0,1,0,0,0,0,0,94,0,0,0,0,6,0,9,0,2,1.8,0,2,0,0,0,3150,0,0,0,549,Everton,Arsenal,West Brom,Man Utd,Newcastle,3.1,2.8,1.9,2.2,3.1,2.4,2.9,1.9,1.5,1.7,1.9,3.1,2.5,2.0,2.7,1.8,2.1,3.0,2.4,3.1,1.9,3.5,1.7,3.5,2.2,1.2,3.5,1.4,2.4,2.4,3.5,2.3,2.2,2.5,2.6,1.6,3.0,2.2,119.3
Jonjo,Shelvey,MID,NEW,5500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,Tottenham,Huddersfield,West Ham,Swansea,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Sheyi Ojo,MID,LIV,5000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Watford,Crystal Palace,Arsenal,Man City,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steve,Sidwell,MID,BHA,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,Man City,Leicester,Watford,West Brom,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gylfi,Sigurdsson,MID,SWA,8500000,0,181,4.76315789473684,5.60371517027864e-07,2.1294117647058802e-05,0,0,2,70,0,0,0,9,0,0,0,0,0,181,0,0,0,0,18,0,7,0,13,7.7,0,0,0,0,0,3327,0,0,0,684,Southampton,Man Utd,Crystal Palace,Newcastle,Tottenham,4.7,5.1,4.7,6.8,3.5,6.5,3.8,6.8,5.9,3.5,6.8,5.3,6.0,4.3,5.0,5.6,4.8,4.7,5.6,3.9,5.6,4.5,5.9,4.9,4.4,5.0,6.2,5.9,4.7,5.9,5.6,4.2,4.7,5.6,3.9,5.3,5.1,6.0,328.3
