FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Angel,Rangel,DEF,SWA,3900000,0,1,0.0769230769230769,1.9723865877712e-08,2.56410256410256e-07,0,516065,0,0,0,0,0,0,0,0.3,10787,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,11.2,205096,0,0,0,0,2,7108,0,0,3,Chelsea,Stoke,West Brom,Man City,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Marcus,Rashford,FWD,MUN,7700000,2,52,4.0,5.194805194805191e-07,6.75324675324675e-06,0,483576,0,4,0,0,0,3,0,6.8,31207,2,-1,52,-2,0.4,0,3.0,5,0,7,0,4,9.5,643165,0,0,0,0,866,35279,1,0,188,Watford,Arsenal,Man City,Bournemouth,West Brom,3.6,2.0,4.6,5.1,3.5,3.2,4.5,4.8,4.0,5.9,2.9,2.5,5.6,3.1,3.8,3.7,5.5,3.1,4.6,2.9,5.8,3.1,5.4,3.2,4.3,80.9
Nathan,Redmond,MID,SOU,6100000,0,31,2.6,4.26229508196721e-07,5.08196721311475e-06,0,332942,1,12,0,0,0,0,0,5.1,8305,-4,0,31,4,0.2,0,1.3,2,0,3,0,2,2.3,75923,0,0,0,0,875,160,0,0,129,Man City,Bournemouth,Arsenal,Leicester,Chelsea,1.3,2.3,2.6,2.2,2.1,2.7,1.8,1.3,2.7,2.2,1.9,1.9,2.0,2.1,2.1,2.0,2.2,2.8,2.0,1.5,1.7,2.1,2.4,2.5,1.3,71.8
Winston,Reid,DEF,WHU,4900000,2,25,2.5,5.102040816326529e-07,5.10204081632653e-06,0,57872,3,18,0,0,0,0,0,5.1,818,-1,0,25,1,0.1,0,0.7,3,0,3,0,0,0.8,12541,0,0,0,0,900,131,0,0,160,Everton,Man City,Chelsea,Arsenal,Stoke,1.2,1.3,2.2,3.1,1.8,2.6,1.7,1.8,3.0,1.9,2.4,3.8,2.0,2.5,1.5,1.7,2.5,2.6,2.4,1.9,2.6,1.3,1.8,1.4,2.2,23.9
Declan,Rice,DEF,WHU,4400000,0,4,0.307692307692308,6.99300699300699e-08,9.09090909090909e-07,0,1470,0,6,0,0,0,0,0,0.9,66,-1,0,4,1,0.0,0,0.0,0,0,0,0,0,0.0,1614,0,0,0,0,164,31,0,0,29,Everton,Man City,Chelsea,Arsenal,Stoke,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.0
,Richarlison,MID,WAT,6600000,6,72,5.5,8.33333333333333e-07,1.09090909090909e-05,0,397482,2,20,0,0,0,5,0,10.9,38896,6,-1,72,-6,1.1,0,7.0,4,0,5,0,5,20.1,1379348,0,0,0,2,1098,67180,1,0,194,Man Utd,Tottenham,Burnley,Crystal Palace,Huddersfield,5.9,5.2,7.0,6.5,7.0,6.1,6.0,6.4,5.2,5.4,6.9,6.5,4.8,6.9,7.1,6.3,5.6,5.2,6.4,5.5,6.6,7.0,6.3,6.7,4.9,110.9
Jairo,Riedewald,DEF,CRY,4700000,0,4,0.307692307692308,6.54664484451719e-08,8.51063829787234e-07,0,15028,0,4,0,0,0,0,0,0.9,119,-3,0,4,3,0.0,0,0.0,0,0,0,0,0,0.1,512,0,0,0,0,124,14,0,0,27,Brighton,West Brom,Bournemouth,Watford,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.5
Matt,Ritchie,MID,NEW,5700000,2,44,3.4,5.96491228070175e-07,7.719298245614039e-06,0,353687,3,16,0,0,0,0,0,7.6,23478,-3,1,44,3,0.4,0,2.0,3,0,3,0,5,3.1,339786,0,0,0,1,1130,1838,-1,0,220,West Brom,Chelsea,Leicester,Everton,Arsenal,2.7,2.8,3.7,4.5,2.0,2.7,2.3,3.3,2.6,4.0,1.8,3.3,2.5,3.6,3.1,1.8,3.3,2.4,4.3,2.8,4.2,3.4,3.8,2.9,2.9,80.2
Andrew,Robertson,DEF,LIV,4600000,0,11,0.8461538461538459,1.8394648829431398e-07,2.3913043478260897e-06,0,105378,0,1,0,0,0,0,0,2.4,1542,-4,0,11,4,0.0,0,0.0,3,0,1,0,0,0.8,58195,0,0,0,0,180,65,0,0,47,Stoke,Brighton,Everton,West Brom,Bournemouth,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.6,0.5,0.4,0.4,0.8,0.4,0.4,0.4,0.5,0.4,0.6,11.8
Paul,Robinson,GLK,BUR,4500000,0,0,0.0,0.0,0.0,0,290,0,0,0,0,0,0,0,0.0,7,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,51,0,0,0,0,0,2,0,0,0,Bournemouth,Leicester,Watford,Stoke,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel,Robles,GLK,EVE,4300000,0,0,0.0,0.0,0.0,0,7009,0,0,0,0,0,0,0,0.0,139,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,784,0,0,0,0,0,25,0,0,0,West Ham,Huddersfield,Liverpool,Newcastle,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hal,Robson-Kanu,FWD,WBA,4900000,1,10,0.7692307692307689,1.5698587127158598e-07,2.04081632653061e-06,0,40274,1,5,0,0,0,1,0,2.0,742,-1,0,10,1,0.1,0,0.7,1,0,0,0,0,0.4,18891,0,0,0,0,249,1578,0,1,26,Newcastle,Crystal Palace,Swansea,Liverpool,Man Utd,0.4,0.6,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,16.1
Joe,Rodon,DEF,SWA,4000000,0,0,0.0,0.0,0.0,0,727,0,0,0,0,0,0,0,0.0,171,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,2012,0,0,0,0,0,251,0,0,0,Chelsea,Stoke,West Brom,Man City,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jay,Rodriguez,FWD,WBA,5600000,2,32,2.5,4.4642857142857105e-07,5.71428571428571e-06,0,148065,2,18,0,0,0,2,0,5.7,2455,-4,0,32,4,0.4,0,2.0,0,0,4,0,0,0.9,65850,0,0,0,0,1112,9485,0,0,88,Newcastle,Crystal Palace,Swansea,Liverpool,Man Utd,2.6,3.5,1.8,1.4,2.5,2.4,3.2,2.6,1.8,2.6,2.4,1.7,2.2,1.6,2.7,2.1,2.5,1.8,2.0,2.0,1.2,2.7,1.8,2.0,2.2,51.0
Marcos,Rojo,DEF,MUN,5400000,0,0,0.0,0.0,0.0,0,3532,0,0,0,0,0,0,0,0.0,1314,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,6880,0,0,0,0,0,971,0,0,0,Watford,Arsenal,Man City,Bournemouth,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sergio,Romero,GLK,MUN,4800000,0,0,0.0,0.0,0.0,0,5284,0,0,0,0,0,0,0,0.0,73,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,809,0,0,0,0,0,46,0,0,0,Watford,Arsenal,Man City,Bournemouth,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Salomon,Rondon,FWD,WBA,6000000,6,24,2.0,3.3333333333333304e-07,4e-06,0,83638,2,14,0,0,0,2,0,4.0,1250,-5,0,24,5,0.5,0,2.7,0,0,0,0,0,0.8,33251,0,0,0,0,698,18683,0,0,59,Newcastle,Crystal Palace,Swansea,Liverpool,Man Utd,1.9,2.6,1.3,1.0,1.8,1.7,2.4,1.8,1.3,1.9,1.7,1.2,1.5,1.1,2.0,1.5,1.8,1.3,1.4,1.4,1.0,1.9,1.3,1.4,1.6,28.9
Wayne,Rooney,FWD,EVE,7200000,0,42,3.8,5.27777777777778e-07,5.83333333333333e-06,0,1060053,3,16,0,0,0,4,0,5.8,37644,-3,1,42,3,0.1,0,0.7,9,0,1,0,0,8.1,607372,0,0,0,0,823,5992,-1,0,169,West Ham,Huddersfield,Liverpool,Newcastle,Swansea,5.1,5.0,2.8,3.5,3.9,3.2,3.8,3.5,4.6,2.9,5.1,4.6,2.2,5.7,4.0,3.3,4.8,4.3,3.9,4.8,3.5,4.8,3.0,4.1,3.5,69.2
Danny,Rose,DEF,TOT,6400000,0,6,0.46153846153846206,7.21153846153846e-08,9.375e-07,0,20098,0,0,0,0,0,0,0,0.9,1376,-1,0,6,1,0.3,0,2.0,0,0,1,0,0,0.3,9347,0,0,0,0,90,511,0,0,21,Leicester,Watford,Stoke,Brighton,Man City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.9
Liam,Rosenior,DEF,BHA,3900000,0,3,0.23076923076923103,5.917159763313611e-08,7.69230769230769e-07,0,135232,0,3,0,0,0,0,0,0.8,5253,-1,0,3,1,0.0,0,0.0,0,0,0,0,0,3.4,155754,0,0,0,0,163,16241,0,0,22,Crystal Palace,Liverpool,Huddersfield,Tottenham,Burnley,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.6
Wayne,Routledge,MID,SWA,5200000,0,7,0.538461538461538,1.0355029585798802e-07,1.34615384615385e-06,0,4438,1,3,0,0,0,0,0,1.3,83,-3,0,7,3,0.1,0,0.3,0,0,1,0,0,0.1,1187,0,0,0,0,156,9,0,0,12,Chelsea,Stoke,West Brom,Man City,Everton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,4.4
Antonio,Rudiger,DEF,CHE,5800000,0,30,3.3,5.68965517241379e-07,5.17241379310345e-06,0,87169,3,8,0,0,0,0,0,5.2,4115,-2,0,30,2,0.1,0,0.3,3,0,3,0,1,1.7,33970,0,0,0,0,744,925,0,0,170,Swansea,Newcastle,West Ham,Huddersfield,Southampton,2.7,3.3,3.6,3.6,3.0,2.6,3.8,3.3,2.7,2.7,3.8,3.0,4.4,3.8,2.3,2.7,4.8,3.7,3.2,4.0,3.6,4.2,3.4,3.8,3.2,21.1
Mathew,Ryan,GLK,BHA,4500000,3,46,3.5,7.77777777777778e-07,1.02222222222222e-05,0,21551,0,14,0,36,0,0,0,10.2,1068,0,0,46,0,0.8,0,3.7,2,0,4,0,0,0.9,30476,0,0,0,1,1170,3607,0,0,232,Crystal Palace,Liverpool,Huddersfield,Tottenham,Burnley,5.2,4.6,3.4,3.3,3.9,3.9,3.5,3.0,3.8,3.5,3.5,3.4,4.7,3.3,3.4,4.7,2.4,2.5,3.5,5.0,3.9,4.0,3.5,4.1,2.8,25.5
Abdelhamid,Sabiri,MID,HUD,5000000,0,9,0.6923076923076921,1.3846153846153801e-07,1.8000000000000001e-06,0,789,1,4,0,0,0,0,0,1.8,32,0,0,9,0,0.1,0,0.3,0,0,1,0,1,0.0,882,0,0,0,0,187,13,0,0,26,Arsenal,Everton,Brighton,Chelsea,Watford,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.4,0.3,0.4,12.2
Henri,Saivet,MID,NEW,4400000,0,0,0.0,0.0,0.0,0,1811,0,0,0,0,0,0,0,0.0,61,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,2151,0,0,0,0,0,56,0,0,0,West Brom,Chelsea,Leicester,Everton,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diafra,Sakho,FWD,WHU,5500000,1,16,1.23076923076923,2.23776223776224e-07,2.90909090909091e-06,0,12311,2,7,0,0,0,1,0,2.9,630,0,0,16,0,0.2,0,1.0,1,0,0,0,1,0.2,11987,0,0,0,0,159,945,0,0,45,Everton,Man City,Chelsea,Arsenal,Stoke,0.7,0.6,0.6,0.9,0.7,0.9,0.6,0.6,1.0,0.6,0.8,1.3,0.6,0.6,0.6,0.6,0.6,0.8,0.7,0.6,1.1,0.6,0.7,0.6,1.2,12.5
Mamadou,Sakho,DEF,CRY,4900000,11,22,1.69230769230769,3.4536891679748804e-07,4.48979591836735e-06,0,11015,1,15,0,0,0,1,0,4.5,565,-1,0,22,1,0.9,0,4.3,5,0,0,0,1,0.4,22991,0,0,0,1,630,7415,0,0,144,Brighton,West Brom,Bournemouth,Watford,Leicester,1.0,0.9,1.4,1.4,0.8,0.8,1.8,1.0,0.9,1.4,0.8,0.9,1.5,0.8,1.5,1.5,0.9,0.9,1.7,0.8,1.7,1.3,1.2,0.9,1.7,23.9
Bakary,Sako,MID,CRY,4900000,0,7,0.538461538461538,1.0989010989011e-07,1.4285714285714301e-06,0,3855,0,5,0,0,0,0,0,1.4,163,-1,0,7,1,0.1,0,0.3,0,0,0,0,0,0.1,2331,0,0,0,0,149,113,0,0,21,Brighton,West Brom,Bournemouth,Watford,Leicester,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,7.2
Mohamed,Salah,MID,LIV,9700000,7,95,7.3,7.52577319587629e-07,9.79381443298969e-06,0,922109,0,13,0,0,0,10,0,9.9,7735,7,-1,95,-7,1.3,1,12.7,10,0,4,0,3,48.3,2079541,0,0,0,4,1018,194633,1,0,267,Stoke,Brighton,Everton,West Brom,Bournemouth,7.3,6.7,11.0,11.0,8.0,6.0,10.4,10.9,8.0,8.1,8.5,7.2,10.0,8.0,11.0,11.0,5.2,8.9,7.2,7.6,10.8,7.7,10.4,7.9,10.2,152.0
Renato,Sanches,MID,SWA,4700000,3,13,1.9,4.0425531914893603e-07,2.7659574468085098e-06,0,146236,1,6,0,0,0,0,0,2.8,2435,-3,1,13,3,0.4,0,1.7,0,0,2,0,0,0.5,166002,0,0,0,0,457,258,-1,0,55,Chelsea,Stoke,West Brom,Man City,Everton,1.3,1.2,1.4,1.0,1.6,1.6,1.0,1.3,1.1,1.3,1.2,1.6,1.3,1.1,1.0,1.6,1.2,1.1,1.0,1.2,1.8,1.0,1.0,1.5,1.2,19.1
Alexis,Sanchez,MID,ARS,11800000,11,48,4.8,4.06779661016949e-07,4.06779661016949e-06,0,217336,3,9,0,0,0,3,0,4.1,3051,-2,0,48,2,0.5,0,6.3,5,0,4,0,3,2.9,203448,0,0,0,1,722,13308,0,0,147,Huddersfield,Man Utd,Southampton,West Ham,Newcastle,7.2,6.4,3.8,3.6,7.0,6.3,3.3,3.6,5.5,4.2,7.2,4.9,7.2,3.2,4.5,3.0,5.0,3.6,6.2,6.0,3.9,7.1,2.4,6.1,3.4,104.5
Davinson,Sanchez,DEF,TOT,6000000,2,37,3.7,6.16666666666667e-07,6.166666666666671e-06,0,16205,0,6,0,0,0,0,0,6.2,2625,0,0,37,0,0.5,0,3.0,0,0,5,0,0,0.7,40690,0,0,0,0,811,2396,0,0,200,Leicester,Watford,Stoke,Brighton,Man City,3.1,4.8,4.3,4.8,2.9,4.0,4.0,5.0,3.7,3.7,3.9,4.3,3.3,4.9,4.3,5.2,3.5,4.3,4.0,3.8,3.1,4.1,4.1,4.0,3.7,22.8
,Sandro,FWD,EVE,7100000,0,8,0.615384615384615,8.667388949079091e-08,1.1267605633802798e-06,0,69462,0,7,0,0,0,0,0,1.1,393,-4,0,8,4,0.0,0,0.3,0,0,1,0,0,0.4,5497,0,0,0,0,229,198,0,0,13,West Ham,Huddersfield,Liverpool,Newcastle,Swansea,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,7.8
Leroy,Sane,MID,MCI,9000000,1,81,6.2,6.88888888888889e-07,9e-06,0,431242,3,7,0,0,0,6,0,9.0,69966,5,0,81,-5,0.4,0,3.3,10,0,4,0,6,29.2,1673755,0,0,0,3,852,49552,0,0,263,Southampton,West Ham,Man Utd,Swansea,Tottenham,7.3,8.8,5.2,8.5,7.1,8.4,7.8,7.1,6.1,5.5,8.6,8.3,7.6,8.0,6.0,6.6,7.1,7.4,7.8,7.8,6.8,8.0,7.4,9.0,7.6,106.5
Sean,Scannell,MID,HUD,4500000,0,0,0.0,0.0,0.0,0,2732,0,0,0,0,0,0,0,0.0,22,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,134,0,0,0,0,0,1,0,0,0,Arsenal,Everton,Brighton,Chelsea,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ezequiel,Schelotto,DEF,BHA,4400000,0,3,0.23076923076923103,5.24475524475525e-08,6.81818181818182e-07,0,500,0,0,0,0,0,0,0,0.7,30,-1,0,3,1,0.1,0,0.3,0,0,0,0,0,0.0,601,0,0,0,0,30,29,0,0,9,Crystal Palace,Liverpool,Huddersfield,Tottenham,Burnley,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.3
Christopher,Schindler,DEF,HUD,4600000,5,37,3.1,6.73913043478261e-07,8.04347826086956e-06,0,218294,3,15,0,0,0,0,0,8.0,3935,1,0,37,-1,0.2,0,1.0,7,0,4,0,1,3.0,302639,0,0,0,2,1046,991,0,1,237,Arsenal,Everton,Brighton,Chelsea,Watford,1.7,1.7,4.1,3.2,3.3,2.5,3.7,3.5,1.9,4.2,2.4,4.1,1.6,3.4,2.6,2.4,3.1,4.6,2.1,2.7,3.5,2.6,3.2,1.7,4.2,42.9
Jeffrey,Schlupp,DEF,CRY,4700000,2,14,1.3,2.76595744680851e-07,2.97872340425532e-06,0,12315,2,18,0,0,0,0,0,3.0,334,-3,0,14,3,0.3,0,1.3,0,0,0,0,0,0.2,3881,0,0,0,0,867,353,0,0,95,Brighton,West Brom,Bournemouth,Watford,Leicester,0.6,0.6,0.9,0.9,0.6,0.6,1.2,0.6,0.6,0.9,0.6,0.6,1.0,0.6,1.0,1.0,0.6,0.6,1.2,0.6,1.2,0.8,0.8,0.6,1.2,34.6
Kasper,Schmeichel,GLK,LEI,5000000,3,50,3.8,7.6e-07,1e-05,0,101490,1,19,0,41,0,0,0,10.0,5554,0,0,50,0,0.4,0,2.0,6,0,3,0,0,4.2,111166,0,0,1,1,1170,1702,0,0,255,Tottenham,Burnley,Newcastle,Southampton,Crystal Palace,4.4,4.3,3.5,4.0,5.7,4.5,4.9,3.3,5.5,4.1,4.3,2.9,3.8,3.0,4.5,4.2,4.1,5.2,4.2,4.5,4.1,4.2,4.4,5.2,3.8,33.2
Morgan,Schneiderlin,MID,EVE,4800000,2,14,1.6,3.3333333333333304e-07,2.91666666666667e-06,0,48108,1,17,0,0,0,0,0,2.9,814,-2,0,14,2,0.2,0,1.0,0,0,1,0,0,0.5,14929,0,0,0,0,734,102,0,1,109,West Ham,Huddersfield,Liverpool,Newcastle,Swansea,1.4,1.4,0.8,0.8,1.3,0.8,0.8,0.9,1.1,0.8,1.2,1.1,0.8,1.4,0.8,0.8,1.0,0.8,0.8,1.1,1.1,1.3,0.8,1.0,0.8,18.5
Kyle,Scott,MID,CHE,4400000,0,0,0.0,0.0,0.0,0,4264,0,0,0,0,0,0,0,0.0,137,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,4526,0,0,0,0,0,50,0,0,0,Swansea,Newcastle,West Ham,Huddersfield,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xherdan,Shaqiri,MID,STK,6000000,9,59,4.9,8.16666666666667e-07,9.83333333333333e-06,0,288822,2,24,0,0,0,3,0,9.8,12544,0,0,59,0,1.5,0,9.0,7,0,1,0,5,6.6,409255,0,0,0,1,989,58012,0,0,228,Liverpool,Swansea,Tottenham,Burnley,West Ham,5.8,6.4,4.6,5.2,6.6,6.2,4.8,5.2,6.5,3.3,6.8,4.5,5.6,5.5,5.1,5.2,3.9,7.1,3.9,5.3,5.1,5.5,3.6,6.8,6.4,93.9
Luke,Shaw,DEF,MUN,4900000,0,0,0.0,0.0,0.0,0,4036,0,0,0,0,0,0,0,0.0,133,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,2138,0,0,0,0,0,81,0,0,0,Watford,Arsenal,Man City,Bournemouth,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan,Shawcross,DEF,STK,4800000,4,23,2.9,6.04166666666667e-07,4.79166666666667e-06,0,60431,0,10,0,0,0,0,0,4.8,695,-2,0,23,2,0.4,0,2.0,0,0,2,0,1,0.8,16279,0,0,0,0,720,695,0,0,117,Liverpool,Swansea,Tottenham,Burnley,West Ham,3.5,2.5,2.6,2.7,3.6,3.5,2.6,2.7,3.0,1.6,3.8,2.9,2.4,3.5,2.1,2.7,2.1,2.6,1.9,3.0,2.7,2.9,2.2,4.4,2.5,33.2
Jonjo,Shelvey,MID,NEW,5300000,1,17,1.7,3.20754716981132e-07,3.20754716981132e-06,0,74086,2,14,0,0,0,0,0,3.2,1463,-2,0,17,2,0.3,0,1.5,1,0,1,0,1,0.5,13638,0,0,0,0,720,345,0,1,90,West Brom,Chelsea,Leicester,Everton,Arsenal,0.8,0.9,1.3,1.7,0.8,0.9,0.8,1.1,0.8,1.4,0.8,1.1,0.8,1.2,1.0,0.8,1.1,0.8,1.6,0.9,1.5,1.1,1.3,0.9,0.9,40.5
,Sheyi Ojo,MID,LIV,5000000,0,0,0.0,0.0,0.0,0,1458,0,0,0,0,0,0,0,0.0,4,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,52,0,0,0,0,0,1,0,0,0,Stoke,Brighton,Everton,West Brom,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steve,Sidwell,MID,BHA,4300000,0,0,0.0,0.0,0.0,0,18643,0,0,0,0,0,0,0,0.0,257,-2,1,0,2,0.0,0,0.0,0,0,0,0,0,0.1,1584,0,0,0,0,0,231,-1,0,0,Crystal Palace,Liverpool,Huddersfield,Tottenham,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gylfi,Sigurdsson,MID,EVE,8000000,7,33,2.8,3.5e-07,4.125e-06,0,309428,0,26,0,0,0,1,0,4.1,2151,-5,0,33,5,0.7,0,5.7,3,0,0,0,1,2.1,89073,0,0,0,0,939,1863,0,0,152,West Ham,Huddersfield,Liverpool,Newcastle,Swansea,3.2,3.3,1.4,2.1,3.0,2.1,2.0,2.3,2.7,1.7,2.9,2.8,1.4,3.3,2.1,2.1,2.5,1.8,1.6,2.6,2.7,3.1,1.9,2.5,2.0,65.1
Danny,Simpson,DEF,LEI,4500000,2,31,2.4,5.33333333333333e-07,6.88888888888889e-06,0,164593,0,19,0,0,0,0,0,6.9,8197,0,0,31,0,0.3,0,1.3,0,0,3,0,0,3.7,104192,0,0,0,0,1153,1946,0,0,200,Tottenham,Burnley,Newcastle,Southampton,Crystal Palace,2.3,2.2,1.7,2.0,3.6,2.3,2.6,1.6,3.0,2.0,2.2,1.3,1.9,1.4,2.3,2.1,2.0,2.7,2.1,2.3,2.0,2.1,2.8,2.8,1.9,36.5
Jack,Simpson,DEF,BOU,4000000,0,0,0.0,0.0,0.0,0,83,0,0,0,0,0,0,0,0.0,83,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,541,0,0,0,0,0,541,0,0,0,Burnley,Southampton,Crystal Palace,Man Utd,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joshua,Sims,MID,SOU,4400000,0,0,0.0,0.0,0.0,0,4426,0,0,0,0,0,0,0,0.0,139,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,4843,0,0,0,0,0,37,0,0,0,Man City,Bournemouth,Arsenal,Leicester,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
